BGC_ID - matches antiSMASHv5 files,BGC Label - matches cytoscape network label,S. species,GCF_ID in matrix file,tier 1 - BiG-SCAPE classification,tier 2 - BiG-SCAPE product prediction,tier 3 - BGC network module,tier 4 - GCF
StCNB440_BA.contig_0.region004,StCNB440_BA_c0_004,tropica,M30_GCF4735,PKS-NRP_Hybrids,transAT-PKS-like.T1PKS.NRPS,M30,GCF4735
SpCNT569_FJ.contig_7.region002,SpCNT569_FJ_c7_002,fenicalii,M30_GCF3710,PKS-NRP_Hybrids,transAT-PKS-like.T1PKS.NRPS,M30,GCF3710
SaCNP193_SC.contig_39.region001,SaCNP193_SC_c39_001,arenicola,M30_GCF2034,PKS-NRP_Hybrids,transAT-PKS-like.T1PKS.NRPS,M30,GCF2034
SpCNR942_PL.contig_6.region001,SpCNR942_PL_c6_001,fenicalii,M30_GCF3710,PKS-NRP_Hybrids,transAT-PKS-like.T1PKS.NRPS,M30,GCF3710
SaCNT850_HI.contig_39.region001,SaCNT850_HI_c39_001,arenicola,M30_GCF2537,PKS-NRP_Hybrids,transAT-PKS-like.T1PKS.NRPS,M30,GCF2537
SpCNS996_FJ.contig_10.region001,SpCNS996_FJ_c10_001,oceanensis,M30_GCF3963,PKS-NRP_Hybrids,transAT-PKS-like.T1PKS.NRPS,M30,GCF3963
StCNS416_BA.contig_1.region001,StCNS416_BA_c1_001,tropica,M30_GCF4735,PKS-NRP_Hybrids,transAT-PKS-like.T1PKS.NRPS,M30,GCF4735
SaCNP193_SC.contig_32.region001,SaCNP193_SC_c32_001,arenicola,M30_GCF2034,PKS-NRP_Hybrids,transAT-PKS-like.T1PKS.NRPS,M30,GCF2034
SpCNT609_FJ.contig_6.region001,SpCNT609_FJ_c6_001,pacifica,M30_GCF3963,PKS-NRP_Hybrids,transAT-PKS-like.T1PKS.NRPS,M30,GCF3963
SaCNP105_SC.contig_37.region001,SaCNP105_SC_c37_001,arenicola,M30_GCF2034,PKS-NRP_Hybrids,transAT-PKS-like.T1PKS.NRPS,M30,GCF2034
SaCNT799_HI.contig_36.region001,SaCNT799_HI_c36_001,arenicola,M30_GCF2034,PKS-NRP_Hybrids,transAT-PKS-like.T1PKS.NRPS,M30,GCF2034
SaCNS051_PL.contig_2.region003,SaCNS051_PL_c2_003,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNY230_FJ.contig_1.region002,SaCNY230_FJ_c1_002,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNY234_FJ.contig_2.region002,SaCNY234_FJ_c2_002,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNY231_FJ.contig_14.region001,SaCNY231_FJ_c14_001,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNR425_GU.contig_1.region002,SaCNR425_GU_c1_002,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNS673_FJ.contig_4.region003,SaCNS673_FJ_c4_003,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNS205_PL.contig_0.region019,SaCNS205_PL_c0_019,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNY256_FJ.contig_4.region003,SaCNY256_FJ_c4_003,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNY260_FJ.contig_2.region003,SaCNY260_FJ_c2_003,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNX508_PM.contig_2.region002,SaCNX508_PM_c2_002,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNS325_PL.contig_15.region001,SaCNS325_PL_c15_001,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNT799_HI.contig_22.region001,SaCNT799_HI_c22_001,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNS299_PL.contig_0.region002,SaCNS299_PL_c0_002,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNX481_PM.contig_7.region001,SaCNX481_PM_c7_001,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNQ748_GU.contig_18.region002,SaCNQ748_GU_c18_002,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNX891_PM.contig_17.region001,SaCNX891_PM_c17_001,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNS243_PL.contig_1.region003,SaCNS243_PL_c1_003,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNY244_FJ.contig_2.region003,SaCNY244_FJ_c2_003,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNS820_FJ.contig_0.region003,SaCNS820_FJ_c0_003,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNX814_PM.contig_4.region002,SaCNX814_PM_c4_002,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNR921_PL.contig_2.region003,SaCNR921_PL_c2_003,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNS848_FJ.contig_1.region003,SaCNS848_FJ_c1_003,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNQ884_GU.contig_4.region001,SaCNQ884_GU_c4_001,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNX482_PM.contig_8.region001,SaCNX482_PM_c8_001,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNH718_RS.contig_2.region002,SaCNH718_RS_c2_002,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNS342_FJ.contig_2.region002,SaCNS342_FJ_c2_002,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNT857_HI.contig_13.region002,SaCNT857_HI_c13_002,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNS296_PL.contig_6.region002,SaCNS296_PL_c6_002,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNT859_HI.contig_10.region002,SaCNT859_HI_c10_002,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNT005_FJ.contig_14.region001,SaCNT005_FJ_c14_001,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNS744_FJ.contig_2.region002,SaCNS744_FJ_c2_002,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaDSM45545_FJ.contig_0.region012,SaDSM45545_FJ_c0_012,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNY282_FJ.contig_2.region003,SaCNY282_FJ_c2_003,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNY280_FJ.contig_2.region001,SaCNY280_FJ_c2_001,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNY237_FJ.contig_1.region003,SaCNY237_FJ_c1_003,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNR107_GU.contig_2.region007,SaCNR107_GU_c2_007,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SaCNT850_HI.contig_22.region001,SaCNT850_HI_c22_001,arenicola,M31_GCF3327,Others,fused,M31,GCF3327
SpCNR942_PL.contig_15.region001,SpCNR942_PL_c15_001,fenicalii,M32_GCF3699,RiPPs,lanthipeptide,M32,GCF3699
SpCNT569_FJ.contig_15.region002,SpCNT569_FJ_c15_002,fenicalii,M32_GCF3699,RiPPs,lanthipeptide,M32,GCF3699
SaCNR107_GU.contig_0.region002,SaCNR107_GU_c0_002,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNT800_HI.contig_7.region001,SaCNT800_HI_c7_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNQ748_GU.contig_26.region001,SaCNQ748_GU_c26_001,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SpCNR894_PL.contig_0.region001,SpCNR894_PL_c0_001,pacifica,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
SaCNS296_PL.contig_14.region001,SaCNS296_PL_c14_001,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SpDSM45544_FJ.contig_0.region005,SpDSM45544_FJ_c0_005,pacifica,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
SaCNH962_SC.contig_42.region001,SaCNH962_SC_c42_001,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SpCNT003_FJ.contig_20.region001,SpCNT003_FJ_c20_001,pacifica,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
SaCNH996B_SC.contig_52.region001,SaCNH996B_SC_c52_001,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SaCNY231_FJ.contig_0.region001,SaCNY231_FJ_c0_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNX481_PM.contig_4.region001,SaCNX481_PM_c4_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNH646_BA.contig_7.region002,SaCNH646_BA_c7_002,arenicola,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
StCNT250_BA.contig_12.region001,StCNT250_BA_c12_001,tropica,M33_GCF4599,Saccharides,amglyccycl,M33,GCF4599
SpCNY331_SC.contig_35.region001,SpCNY331_SC_c35_001,pacifica,M33_GCF4559,Saccharides,amglyccycl,M33,GCF4559
SaCNX814_PM.contig_17.region001,SaCNX814_PM_c17_001,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNY694_YU.contig_40.region001,SaCNY694_YU_c40_001,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNY231_FJ.contig_13.region001,SaCNY231_FJ_c13_001,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SaCNH964_SC.contig_15.region001,SaCNH964_SC_c15_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNY237_FJ.contig_15.region001,SaCNY237_FJ_c15_001,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SaCNY260_FJ.contig_9.region002,SaCNY260_FJ_c9_002,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SpCNR114_GU.contig_1.region003,SpCNR114_GU_c1_003,pacifica,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
SaCNH877_BA.contig_39.region001,SaCNH877_BA_c39_001,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SpCNT569_FJ.contig_15.region001,SpCNT569_FJ_c15_001,fenicalii,M33_GCF4599,Saccharides,amglyccycl,M33,GCF4599
SaCNT849_HI.contig_8.region001,SaCNT849_HI_c8_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SpDSM45549_FJ.contig_0.region015,SpDSM45549_FJ_c0_015,mooreana,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNX482_PM.contig_25.region001,SaCNX482_PM_c25_001,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNT799_HI.contig_2.region003,SaCNT799_HI_c2_003,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SaCNY685_YU.contig_1.region001,SaCNY685_YU_c1_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNS342_FJ.contig_8.region001,SaCNS342_FJ_c8_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SpCNR942_PL.contig_15.region002,SpCNR942_PL_c15_002,fenicalii,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
SaCNT859_HI.contig_16.region001,SaCNT859_HI_c16_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SpCNS996_FJ.contig_42.region001,SpCNS996_FJ_c42_001,oceanensis,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
StCNB536_BA.contig_13.region002,StCNB536_BA_c13_002,tropica,M33_GCF4599,Saccharides,amglyccycl,M33,GCF4599
SaCNT005_FJ.contig_8.region002,SaCNT005_FJ_c8_002,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNT850_HI.contig_5.region001,SaCNT850_HI_c5_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNS325_PL.contig_20.region001,SaCNS325_PL_c20_001,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SpCNY239_FJ.contig_6.region001,SpCNY239_FJ_c6_001,pacifica,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
SaCNH996_SC.contig_47.region001,SaCNH996_SC_c47_001,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SaCNH964_SC.contig_3.region003,SaCNH964_SC_c3_003,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SaCNT799_HI.contig_2.region004,SaCNT799_HI_c2_004,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNS744_FJ.contig_1.region002,SaCNS744_FJ_c1_002,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SpCNS860_FJ.contig_16.region001,SpCNS860_FJ_c16_001,oceanensis,M33_GCF4559,Saccharides,amglyccycl,M33,GCF4559
SaCNS205_PL.contig_0.region005,SaCNS205_PL_c0_005,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNY694_YU.contig_4.region001,SaCNY694_YU_c4_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNH877_BA.contig_10.region001,SaCNH877_BA_c10_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNY234_FJ.contig_12.region003,SaCNY234_FJ_c12_003,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SpCNR909_PL.contig_8.region001,SpCNR909_PL_c8_001,pacifica,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
SaCNY256_FJ.contig_11.region003,SaCNY256_FJ_c11_003,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SpCNT084_FJ.contig_28.region001,SpCNT084_FJ_c28_001,pacifica,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
SaCNR107_GU.contig_2.region002,SaCNR107_GU_c2_002,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SpCNY703_MD.contig_12.region001,SpCNY703_MD_c12_001,oceanensis,M33_GCF4559,Saccharides,amglyccycl,M33,GCF4559
SaCNX482_PM.contig_22.region001,SaCNX482_PM_c22_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNS299_PL.contig_8.region001,SaCNS299_PL_c8_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SpCNT569_FJ.contig_2.region001,SpCNT569_FJ_c2_001,fenicalii,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNY282_FJ.contig_8.region001,SaCNY282_FJ_c8_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNY679_YU.contig_25.region001,SaCNY679_YU_c25_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SpCNR942_PL.contig_18.region001,SpCNR942_PL_c18_001,fenicalii,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SpCNT131_FJ.contig_1.region003,SpCNT131_FJ_c1_003,pacifica,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
SaCNX481_PM.contig_20.region001,SaCNX481_PM_c20_001,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNH713_RS.contig_24.region001,SaCNH713_RS_c24_001,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNH941_SC.contig_35.region001,SaCNH941_SC_c35_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SpCNY363_SC.contig_22.region001,SpCNY363_SC_c22_001,pacifica,M33_GCF4559,Saccharides,amglyccycl,M33,GCF4559
SpCNT603_FJ.contig_1.region003,SpCNT603_FJ_c1_003,pacifica,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
SaCNY690_YU.contig_7.region001,SaCNY690_YU_c7_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNH962_SC.contig_7.region001,SaCNH962_SC_c7_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SpCNT796_HI.contig_22.region001,SpCNT796_HI_c22_001,pacifica,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SaCNY244_FJ.contig_0.region004,SaCNY244_FJ_c0_004,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SaCNT857_HI.contig_26.region002,SaCNT857_HI_c26_002,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SpDSM45548_FJ.contig_1.region004,SpDSM45548_FJ_c1_004,vitiensis,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNX508_PM.contig_32.region001,SaCNX508_PM_c32_001,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNY234_FJ.contig_4.region001,SaCNY234_FJ_c4_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNS673_FJ.contig_13.region003,SaCNS673_FJ_c13_003,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
StCNR699_BA.contig_16.region001,StCNR699_BA_c16_001,tropica,M33_GCF4599,Saccharides,amglyccycl,M33,GCF4599
SaCNY486_PV.contig_37.region001,SaCNY486_PV_c37_001,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SpDSM45543_FJ.contig_0.region011,SpDSM45543_FJ_c0_011,oceanensis,M33_GCF4559,Saccharides,amglyccycl,M33,GCF4559
SpCNY673_MD.contig_15.region001,SpCNY673_MD_c15_001,oceanensis,M33_GCF4559,Saccharides,amglyccycl,M33,GCF4559
SpCNT854_HI.contig_34.region001,SpCNT854_HI_c34_001,oceanensis,M33_GCF4559,Saccharides,amglyccycl,M33,GCF4559
SaCNY256_FJ.contig_8.region001,SaCNY256_FJ_c8_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNH643_BA.contig_1.region002,SaCNH643_BA_c1_002,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SpCNY330_SC.contig_12.region001,SpCNY330_SC_c12_001,pacifica,M33_GCF4559,Saccharides,amglyccycl,M33,GCF4559
SaCNH718_RS.contig_7.region001,SaCNH718_RS_c7_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNS673_FJ.contig_0.region001,SaCNS673_FJ_c0_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNX891_PM.contig_23.region001,SaCNX891_PM_c23_001,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SaCNQ884_GU.contig_3.region001,SaCNQ884_GU_c3_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SpCNH732_RS.contig_17.region001,SpCNH732_RS_c17_001,pacifica,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
SaCNP193_SC.contig_15.region001,SaCNP193_SC_c15_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
StCNY012_BA.contig_11.region001,StCNY012_BA_c11_001,tropica,M33_GCF4599,Saccharides,amglyccycl,M33,GCF4599
SpCNT851_HI.contig_24.region001,SpCNT851_HI_c24_001,pacifica,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SpCNY666_MD.contig_23.region001,SpCNY666_MD_c23_001,goodfellowii,M33_GCF4599,Saccharides,amglyccycl,M33,GCF4599
SaDSM45545_FJ.contig_0.region007,SaDSM45545_FJ_c0_007,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNH718_RS.contig_23.region001,SaCNH718_RS_c23_001,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SpCNY646_RS.contig_25.region001,SpCNY646_RS_c25_001,mooreana,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SpCNS055_PL.contig_0.region005,SpCNS055_PL_c0_005,vitiensis,M33_GCF4559,Saccharides,amglyccycl,M33,GCF4559
SpCNT133_FJ.contig_8.region001,SpCNT133_FJ_c8_001,pacifica,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
SpCNT045_FJ.contig_1.region001,SpCNT045_FJ_c1_001,oceanensis,M33_GCF4559,Saccharides,amglyccycl,M33,GCF4559
SpCNT403_FJ.contig_30.region001,SpCNT403_FJ_c30_001,oceanensis,M33_GCF4599,Saccharides,amglyccycl,M33,GCF4599
SaCNS205_PL.contig_0.region014,SaCNS205_PL_c0_014,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNS744_FJ.contig_11.region002,SaCNS744_FJ_c11_002,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SpCNY202_SC.contig_43.region001,SpCNY202_SC_c43_001,cortesiana,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SpCNY498_PV.contig_1.region003,SpCNY498_PV_c1_003,pacifica,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
SaCNR425_GU.contig_12.region002,SaCNR425_GU_c12_002,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SaCNS243_PL.contig_3.region001,SaCNS243_PL_c3_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
StCNS416_BA.contig_11.region002,StCNS416_BA_c11_002,tropica,M33_GCF4599,Saccharides,amglyccycl,M33,GCF4599
SaCNT850_HI.contig_43.region001,SaCNT850_HI_c43_001,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SaCNY237_FJ.contig_2.region001,SaCNY237_FJ_c2_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNS820_FJ.contig_21.region001,SaCNS820_FJ_c21_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNT005_FJ.contig_1.region001,SaCNT005_FJ_c1_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNT849_HI.contig_12.region003,SaCNT849_HI_c12_003,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
StCNS197_BA.contig_15.region002,StCNS197_BA_c15_002,tropica,M33_GCF4599,Saccharides,amglyccycl,M33,GCF4599
SaCNB458_BA.contig_31.region002,SaCNB458_BA_c31_002,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNS299_PL.contig_37.region001,SaCNS299_PL_c37_001,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNY011_BA.contig_27.region001,SaCNY011_BA_c27_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNX508_PM.contig_3.region001,SaCNX508_PM_c3_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNY230_FJ.contig_14.region001,SaCNY230_FJ_c14_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNY230_FJ.contig_5.region003,SaCNY230_FJ_c5_003,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SpDSM45547_FJ.contig_0.region017,SpDSM45547_FJ_c0_017,oceanensis,M33_GCF4559,Saccharides,amglyccycl,M33,GCF4559
SaCNS296_PL.contig_9.region001,SaCNS296_PL_c9_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
StCNY681_YU.contig_12.region001,StCNY681_YU_c12_001,tropica,M33_GCF4599,Saccharides,amglyccycl,M33,GCF4599
StCNB476_BA.contig_29.region001,StCNB476_BA_c29_001,tropica,M33_GCF4599,Saccharides,amglyccycl,M33,GCF4599
SaCNB458_BA.contig_7.region001,SaCNB458_BA_c7_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNY690_YU.contig_37.region001,SaCNY690_YU_c37_001,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNH713_RS.contig_0.region006,SaCNH713_RS_c0_006,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNY685_YU.contig_33.region001,SaCNY685_YU_c33_001,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNH996_SC.contig_6.region001,SaCNH996_SC_c6_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SpCNS237_PL.contig_22.region001,SpCNS237_PL_c22_001,mooreana,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
StCNH898_BA.contig_10.region002,StCNH898_BA_c10_002,tropica,M33_GCF4599,Saccharides,amglyccycl,M33,GCF4599
SaCNS342_FJ.contig_16.region002,SaCNS342_FJ_c16_002,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SaCNH643_BA.contig_13.region001,SaCNH643_BA_c13_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SpCNT609_FJ.contig_28.region001,SpCNT609_FJ_c28_001,pacifica,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
SpCNQ768_GU.contig_7.region002,SpCNQ768_GU_c7_002,pacifica,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
SaCNH963_SC.contig_3.region001,SaCNH963_SC_c3_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SpCNT029_FJ.contig_0.region006,SpCNT029_FJ_c0_006,oceanensis,M33_GCF4559,Saccharides,amglyccycl,M33,GCF4559
SaCNR425_GU.contig_5.region002,SaCNR425_GU_c5_002,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNS820_FJ.contig_20.region001,SaCNS820_FJ_c20_001,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNS051_PL.contig_9.region002,SaCNS051_PL_c9_002,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
StCNT261_BA.contig_11.region002,StCNT261_BA_c11_002,tropica,M33_GCF4599,Saccharides,amglyccycl,M33,GCF4599
SaCNS848_FJ.contig_2.region002,SaCNS848_FJ_c2_002,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
StCNB440_BA.contig_0.region008,StCNB440_BA_c0_008,tropica,M33_GCF4599,Saccharides,amglyccycl,M33,GCF4599
SaCNH941_SC.contig_34.region001,SaCNH941_SC_c34_001,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SaCNS243_PL.contig_20.region001,SaCNS243_PL_c20_001,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNY282_FJ.contig_10.region003,SaCNY282_FJ_c10_003,arenicola,M33_GCF2559,Saccharides,amglyccycl,M33,GCF2559
SaCNH996B_SC.contig_15.region001,SaCNH996B_SC_c15_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
StCNY678_YU.contig_11.region001,StCNY678_YU_c11_001,tropica,M33_GCF4599,Saccharides,amglyccycl,M33,GCF4599
SaCNQ884_GU.contig_18.region002,SaCNQ884_GU_c18_002,arenicola,M33_GCF2890,Saccharides,amglyccycl,M33,GCF2890
SaCNT798_HI.contig_16.region001,SaCNT798_HI_c16_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNH646_BA.contig_7.region003,SaCNH646_BA_c7_003,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNP105_SC.contig_5.region002,SaCNP105_SC_c5_002,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SaCNT857_HI.contig_14.region001,SaCNT857_HI_c14_001,arenicola,M33_GCF2040,Saccharides,amglyccycl,M33,GCF2040
SpCNS103_PL.contig_19.region001,SpCNS103_PL_c19_001,pacifica,M33_GCF3551,Saccharides,amglyccycl,M33,GCF3551
